user_id,city,property_type,min_price,max_price,rooms,amenities,check_in,check_out,guests,clicked_property_id,booked,rating_given
224,Новосибирск,villa,0,5000,3,"[""tv""]",2024-08-10,2024-08-23,3,250,0,0
85,Екатеринбург,apartment,2000,4000,3,[],2025-06-20,2025-07-14,2,121,0,0
152,Казань,apartment,2000,22000,3,"[""pool"", ""wifi"", ""tv"", ""ac"", ""washer""]",2024-09-23,2024-10-05,2,303,1,1
140,Краснодар,room,1000,11000,0,"[""wifi"", ""balcony""]",2024-04-22,2024-05-16,4,27,0,0
258,Нижний Новгород,house,0,20000,0,"[""tv"", ""parking"", ""balcony"", ""pool""]",2025-06-30,2025-07-30,5,53,0,0
10,Сочи,villa,2000,22000,4,[],2025-11-26,2025-12-02,5,50,0,0
52,Краснодар,apartment,2000,12000,3,"[""kitchen"", ""ac"", ""washer""]",2024-08-25,2024-08-29,2,444,0,0
216,Санкт-Петербург,house,3000,23000,4,"[""washer"", ""balcony"", ""kitchen"", ""tv""]",2024-06-14,2024-07-10,5,182,1,5
159,Нижний Новгород,apartment,2000,4000,4,[],2025-10-08,2025-10-27,6,259,0,0
232,Санкт-Петербург,room,1000,6000,0,"[""washer"", ""parking""]",2025-03-10,2025-03-12,3,89,0,0
43,Екатеринбург,apartment,3000,5000,3,"[""wifi"", ""gym""]",2024-09-25,2024-10-20,1,190,0,0
134,Екатеринбург,apartment,5000,10000,4,"[""pets"", ""gym"", ""ac""]",2024-09-20,2024-09-23,6,345,1,1
113,Нижний Новгород,villa,0,10000,4,"[""washer"", ""balcony"", ""kitchen"", ""wifi""]",2025-09-09,2025-09-16,5,414,0,0
127,Краснодар,apartment,1000,11000,1,"[""balcony"", ""wifi"", ""washer""]",2024-10-15,2024-11-06,6,62,0,0
134,Екатеринбург,apartment,1000,21000,0,"[""ac""]",2024-07-14,2024-07-24,2,167,0,0
198,Санкт-Петербург,villa,1000,6000,3,"[""kitchen"", ""parking"", ""pool"", ""gym"", ""pets""]",2024-05-05,2024-06-02,6,185,0,0
5,Новосибирск,apartment,1000,11000,1,"[""ac"", ""wifi"", ""pets""]",2025-02-15,2025-03-16,5,258,0,0
262,Екатеринбург,villa,1000,3000,3,"[""washer""]",2024-03-14,2024-03-19,4,97,0,0
17,Казань,villa,1000,21000,4,[],2024-09-11,2024-09-16,4,241,0,0
127,Сочи,house,3000,8000,3,"[""balcony"", ""washer"", ""gym""]",2025-03-20,2025-04-18,5,172,1,1
298,Екатеринбург,room,5000,25000,3,"[""pets"", ""kitchen""]",2025-08-11,2025-08-21,3,311,0,0
38,Сочи,room,3000,13000,3,"[""balcony""]",2025-02-22,2025-03-11,3,364,1,1
170,Сочи,room,3000,23000,4,"[""kitchen""]",2024-02-02,2024-02-09,1,204,0,0
106,Санкт-Петербург,room,3000,5000,2,"[""gym""]",2024-02-12,2024-03-13,2,284,0,0
114,Сочи,house,0,10000,0,"[""wifi"", ""parking"", ""balcony"", ""pool""]",2024-10-13,2024-10-31,1,81,0,0
70,Москва,apartment,5000,10000,4,"[""pets"", ""ac"", ""pool"", ""wifi""]",2024-04-22,2024-05-04,3,397,1,5
248,Санкт-Петербург,apartment,3000,8000,2,[],2024-11-21,2024-12-10,1,12,0,0
219,Москва,villa,3000,8000,1,"[""balcony"", ""ac"", ""wifi"", ""kitchen"", ""pool""]",2024-02-08,2024-02-13,4,468,1,0
74,Екатеринбург,room,5000,10000,1,"[""parking"", ""tv""]",2025-12-14,2025-12-19,4,493,0,0
126,Новосибирск,apartment,3000,8000,0,[],2025-06-26,2025-07-06,1,40,0,0
246,Нижний Новгород,apartment,3000,8000,4,"[""parking"", ""wifi"", ""washer"", ""ac""]",2024-12-28,2025-01-03,4,272,0,0
192,Москва,villa,1000,21000,4,[],2025-02-04,2025-02-22,6,478,0,0
149,Москва,room,1000,21000,1,[],2025-06-22,2025-07-14,4,43,1,5
10,Сочи,villa,0,5000,0,[],2024-12-15,2025-01-12,6,341,0,0
204,Москва,room,0,5000,2,"[""gym"", ""tv"", ""ac""]",2025-10-30,2025-11-14,5,268,1,5
88,Санкт-Петербург,house,1000,21000,1,"[""parking"", ""ac"", ""kitchen"", ""pets""]",2025-09-02,2025-09-28,2,89,0,0
233,Казань,apartment,2000,4000,0,"[""pets"", ""pool""]",2025-07-17,2025-08-08,3,251,1,0
121,Санкт-Петербург,villa,5000,25000,2,"[""pets"", ""gym""]",2025-04-10,2025-04-28,1,30,0,0
294,Казань,apartment,3000,8000,3,"[""pets"", ""tv"", ""pool""]",2025-05-04,2025-05-31,3,185,1,1
144,Новосибирск,villa,1000,21000,2,[],2024-01-14,2024-02-11,6,256,1,5
298,Москва,house,0,20000,1,[],2025-10-07,2025-11-05,1,407,0,0
186,Москва,apartment,1000,6000,1,[],2025-01-18,2025-02-09,4,298,0,0
10,Санкт-Петербург,apartment,0,10000,3,[],2024-04-02,2024-05-01,5,347,0,0
107,Новосибирск,house,0,20000,1,"[""balcony""]",2024-02-25,2024-03-18,5,107,0,0
199,Екатеринбург,house,3000,23000,1,"[""parking""]",2025-01-23,2025-01-27,3,27,1,2
54,Москва,apartment,3000,5000,3,[],2025-09-08,2025-10-04,5,152,0,0
129,Москва,apartment,0,10000,0,"[""parking"", ""wifi"", ""tv"", ""balcony""]",2024-12-06,2024-12-20,4,409,1,2
214,Сочи,apartment,5000,15000,0,"[""balcony"", ""pool"", ""ac""]",2024-07-05,2024-07-14,1,123,0,0
15,Казань,house,5000,25000,3,[],2024-02-25,2024-03-09,4,168,1,0
151,Казань,house,2000,22000,3,"[""gym"", ""parking"", ""pets""]",2025-08-16,2025-08-18,3,242,0,0
173,Сочи,house,1000,21000,4,"[""washer"", ""ac"", ""kitchen"", ""pool""]",2024-05-04,2024-05-15,5,238,1,5
60,Краснодар,villa,1000,3000,3,[],2024-11-20,2024-12-18,1,48,0,0
84,Екатеринбург,apartment,1000,11000,4,"[""ac"", ""gym""]",2025-03-02,2025-03-17,2,39,1,4
39,Нижний Новгород,apartment,0,2000,3,"[""pets"", ""ac"", ""gym""]",2024-11-21,2024-12-12,1,278,0,0
3,Сочи,apartment,0,2000,0,"[""balcony"", ""parking"", ""washer""]",2024-01-30,2024-02-12,1,106,0,0
19,Санкт-Петербург,apartment,1000,21000,1,"[""pool"", ""parking"", ""tv"", ""pets""]",2024-06-15,2024-06-16,2,494,0,0
195,Новосибирск,room,2000,4000,0,[],2025-08-06,2025-08-09,6,397,1,3
149,Казань,room,0,20000,4,"[""gym""]",2024-03-17,2024-03-21,4,446,0,0
139,Казань,apartment,0,2000,2,"[""ac"", ""gym"", ""balcony""]",2025-03-22,2025-03-27,3,466,1,0
118,Москва,room,2000,7000,0,[],2025-03-08,2025-04-07,5,134,0,0
115,Новосибирск,apartment,2000,7000,1,"[""balcony"", ""pets""]",2024-11-22,2024-11-27,1,433,1,0
132,Новосибирск,house,1000,3000,3,"[""pets"", ""ac""]",2024-01-10,2024-01-24,1,399,0,0
148,Санкт-Петербург,apartment,1000,21000,0,"[""gym""]",2025-10-18,2025-11-01,6,454,1,1
255,Москва,room,5000,25000,4,"[""ac"", ""washer"", ""balcony"", ""wifi"", ""tv""]",2025-07-24,2025-08-19,5,117,1,0
166,Екатеринбург,apartment,3000,13000,3,"[""pool""]",2024-09-30,2024-10-23,2,191,1,5
241,Сочи,room,5000,25000,0,[],2025-11-11,2025-11-25,5,396,0,0
186,Сочи,apartment,3000,13000,0,"[""wifi"", ""pool""]",2025-04-30,2025-05-01,1,467,1,5
204,Нижний Новгород,apartment,0,10000,1,"[""wifi"", ""ac"", ""tv"", ""pets""]",2025-09-05,2025-09-17,4,472,0,0
258,Санкт-Петербург,villa,2000,22000,1,"[""balcony"", ""tv"", ""wifi""]",2025-02-10,2025-02-17,6,450,0,0
89,Екатеринбург,apartment,3000,5000,0,"[""ac"", ""gym"", ""wifi"", ""balcony""]",2025-12-07,2025-12-31,6,473,1,4
91,Нижний Новгород,villa,5000,7000,4,"[""wifi"", ""balcony"", ""pool"", ""pets""]",2024-05-05,2024-05-10,6,421,0,0
299,Новосибирск,villa,1000,6000,1,"[""pool""]",2024-03-24,2024-03-30,3,200,0,0
71,Новосибирск,apartment,1000,11000,3,[],2025-03-10,2025-03-16,6,236,0,0
134,Санкт-Петербург,house,2000,7000,3,"[""washer"", ""pool"", ""kitchen"", ""parking"", ""pets""]",2025-10-28,2025-11-13,2,359,0,0
131,Казань,apartment,2000,7000,0,"[""gym"", ""kitchen"", ""wifi"", ""pool""]",2025-08-31,2025-09-08,4,134,0,0
261,Нижний Новгород,apartment,5000,15000,1,"[""wifi"", ""ac""]",2025-08-03,2025-08-08,6,492,1,0
2,Новосибирск,apartment,5000,25000,3,"[""pets"", ""pool"", ""balcony"", ""kitchen""]",2025-11-18,2025-12-14,2,251,0,0
300,Новосибирск,room,1000,6000,4,"[""parking"", ""balcony"", ""pets"", ""washer"", ""gym""]",2024-06-01,2024-06-04,2,165,0,0
38,Сочи,house,0,2000,0,"[""ac"", ""pool"", ""pets""]",2025-11-23,2025-11-25,2,445,0,0
296,Екатеринбург,villa,2000,4000,1,"[""kitchen""]",2024-05-09,2024-05-15,2,439,0,0
18,Нижний Новгород,house,5000,15000,3,[],2025-08-12,2025-08-22,2,300,1,0
246,Москва,villa,2000,22000,4,"[""washer""]",2025-09-24,2025-09-30,1,116,1,0
284,Казань,house,3000,5000,4,[],2025-09-24,2025-10-20,5,108,0,0
191,Санкт-Петербург,villa,1000,3000,3,"[""gym"", ""pets"", ""pool"", ""tv""]",2024-01-04,2024-01-11,4,327,0,0
225,Сочи,villa,0,2000,1,"[""washer""]",2024-03-03,2024-03-25,3,295,0,0
87,Екатеринбург,apartment,2000,12000,0,"[""washer"", ""wifi"", ""tv""]",2024-11-24,2024-12-24,2,471,0,0
260,Казань,house,2000,4000,0,"[""wifi"", ""tv"", ""kitchen"", ""gym""]",2025-10-29,2025-11-22,2,265,1,0
70,Екатеринбург,room,3000,8000,2,"[""washer"", ""ac"", ""pool"", ""pets""]",2024-03-12,2024-03-24,4,395,0,0
165,Сочи,house,0,20000,0,"[""balcony"", ""pets"", ""washer""]",2024-03-03,2024-03-24,6,358,0,0
120,Санкт-Петербург,apartment,5000,7000,3,"[""parking"", ""pets"", ""ac"", ""kitchen"", ""washer""]",2024-08-13,2024-08-14,5,126,0,0
59,Сочи,apartment,0,5000,3,"[""pets"", ""parking"", ""washer""]",2024-01-09,2024-02-03,2,249,0,0
109,Москва,room,0,5000,0,[],2024-10-20,2024-11-19,3,265,0,0
245,Казань,apartment,3000,8000,2,"[""gym"", ""kitchen"", ""pets""]",2025-03-17,2025-04-04,3,478,0,0
76,Новосибирск,apartment,0,20000,2,"[""pets""]",2025-11-07,2025-11-27,1,172,1,0
226,Санкт-Петербург,house,0,20000,1,"[""wifi"", ""ac"", ""washer"", ""gym"", ""tv""]",2025-09-11,2025-09-12,2,161,0,0
165,Москва,villa,0,20000,4,"[""gym"", ""pets"", ""ac"", ""pool"", ""kitchen""]",2025-12-21,2026-01-05,6,357,1,4
135,Екатеринбург,house,0,10000,2,[],2025-10-13,2025-10-25,1,499,1,0
167,Краснодар,room,2000,4000,4,"[""wifi""]",2024-04-29,2024-05-23,4,331,0,0
162,Сочи,apartment,0,2000,1,"[""parking"", ""gym""]",2024-02-04,2024-02-16,6,323,0,0
199,Нижний Новгород,apartment,5000,7000,2,"[""balcony"", ""ac""]",2024-11-12,2024-11-29,3,3,1,0
151,Москва,apartment,2000,22000,2,"[""gym"", ""washer""]",2025-01-29,2025-02-15,2,152,1,4
180,Казань,apartment,3000,5000,2,"[""pets"", ""kitchen"", ""gym"", ""pool""]",2025-03-11,2025-03-16,3,228,0,0
43,Сочи,villa,0,20000,4,"[""parking"", ""pets""]",2025-06-03,2025-06-07,2,342,1,4
181,Казань,apartment,0,2000,2,"[""ac"", ""wifi"", ""gym"", ""parking""]",2024-04-21,2024-05-02,1,225,1,1
255,Екатеринбург,apartment,3000,13000,3,"[""balcony"", ""pool"", ""parking""]",2025-10-02,2025-10-04,6,493,1,2
127,Санкт-Петербург,villa,3000,23000,3,[],2024-06-15,2024-06-27,3,494,0,0
212,Екатеринбург,apartment,2000,22000,4,"[""gym"", ""ac"", ""kitchen""]",2024-09-14,2024-10-06,3,44,1,2
261,Санкт-Петербург,apartment,1000,21000,1,"[""gym"", ""washer""]",2025-12-30,2026-01-19,6,81,1,3
295,Санкт-Петербург,apartment,2000,12000,0,[],2025-08-11,2025-09-02,3,197,0,0
279,Екатеринбург,room,1000,6000,2,"[""tv"", ""washer"", ""wifi"", ""ac""]",2025-05-03,2025-05-28,2,245,0,0
245,Краснодар,apartment,5000,25000,1,"[""tv"", ""wifi"", ""ac""]",2024-09-11,2024-09-20,2,180,0,0
52,Нижний Новгород,apartment,3000,8000,4,"[""washer"", ""gym"", ""pets"", ""pool""]",2025-04-13,2025-04-27,4,356,1,5
42,Санкт-Петербург,villa,1000,11000,1,"[""gym"", ""kitchen"", ""ac""]",2025-08-13,2025-09-04,6,313,0,0
230,Краснодар,villa,3000,5000,4,"[""balcony"", ""washer""]",2024-11-22,2024-12-11,1,14,0,0
224,Сочи,villa,3000,23000,0,"[""gym"", ""pets"", ""washer"", ""pool"", ""balcony""]",2024-04-23,2024-05-02,1,182,1,4
29,Казань,apartment,0,2000,2,"[""gym"", ""pets""]",2025-09-24,2025-10-04,1,328,1,5
276,Новосибирск,room,2000,7000,2,"[""pool"", ""washer"", ""gym""]",2024-09-30,2024-10-30,6,282,0,0
173,Новосибирск,room,3000,23000,1,"[""ac""]",2025-12-07,2025-12-16,2,2,1,1
290,Новосибирск,house,0,20000,1,"[""washer"", ""kitchen"", ""tv""]",2025-05-01,2025-05-14,5,168,0,0
285,Нижний Новгород,apartment,5000,15000,1,"[""balcony"", ""pets"", ""wifi"", ""parking"", ""pool""]",2025-03-09,2025-04-04,5,277,0,0
96,Нижний Новгород,room,2000,12000,4,"[""pets""]",2024-10-19,2024-10-26,6,185,0,0
247,Краснодар,apartment,3000,13000,1,"[""washer"", ""pets"", ""gym""]",2024-05-22,2024-05-31,4,55,0,0
148,Санкт-Петербург,villa,0,20000,1,"[""balcony"", ""ac"", ""wifi"", ""pets"", ""tv""]",2025-04-27,2025-05-23,2,176,0,0
177,Москва,apartment,3000,5000,2,"[""pets"", ""washer"", ""wifi""]",2025-05-06,2025-05-26,5,73,0,0
245,Москва,apartment,5000,7000,1,"[""gym""]",2025-08-16,2025-08-17,2,107,1,2
92,Краснодар,villa,1000,11000,4,"[""parking"", ""tv""]",2024-01-04,2024-01-07,6,195,0,0
181,Санкт-Петербург,apartment,1000,11000,3,"[""wifi"", ""pool""]",2024-03-10,2024-03-14,5,80,0,0
49,Екатеринбург,room,2000,12000,0,[],2025-10-31,2025-11-05,1,415,0,0
119,Москва,apartment,5000,25000,3,"[""balcony"", ""gym"", ""kitchen"", ""parking"", ""tv""]",2024-10-24,2024-11-20,2,286,0,0
247,Новосибирск,apartment,1000,11000,3,"[""washer""]",2025-05-05,2025-05-13,3,322,0,0
167,Москва,house,0,5000,3,"[""kitchen"", ""parking"", ""washer""]",2025-08-12,2025-08-19,1,206,0,0
24,Новосибирск,apartment,1000,6000,3,"[""pets"", ""kitchen"", ""gym""]",2025-11-01,2025-11-22,3,346,1,4
74,Краснодар,villa,3000,23000,4,"[""tv""]",2025-11-12,2025-11-29,5,427,0,0
41,Казань,villa,3000,23000,1,"[""washer"", ""pets"", ""gym"", ""pool""]",2025-07-05,2025-07-18,5,43,0,0
10,Нижний Новгород,room,1000,21000,4,"[""ac"", ""kitchen"", ""gym""]",2024-04-12,2024-05-06,3,249,0,0
264,Москва,house,0,10000,0,"[""parking"", ""wifi""]",2025-04-16,2025-05-12,1,291,0,0
144,Сочи,house,3000,5000,1,"[""ac"", ""washer"", ""parking""]",2024-10-25,2024-11-14,4,114,1,0
41,Сочи,apartment,1000,3000,0,[],2024-04-26,2024-05-20,3,262,0,0
203,Нижний Новгород,house,0,5000,3,[],2025-12-12,2025-12-14,6,358,1,4
141,Сочи,apartment,3000,13000,3,[],2025-05-26,2025-06-03,1,95,1,4
110,Нижний Новгород,house,1000,21000,0,[],2024-01-06,2024-01-10,6,452,1,4
81,Санкт-Петербург,villa,5000,10000,1,"[""gym"", ""wifi"", ""tv"", ""pool"", ""washer""]",2024-08-01,2024-08-18,4,172,0,0
219,Краснодар,apartment,1000,11000,0,"[""pool"", ""ac""]",2025-07-09,2025-08-02,1,428,0,0
242,Санкт-Петербург,apartment,5000,7000,0,"[""ac"", ""wifi""]",2024-03-25,2024-04-23,3,383,0,0
36,Санкт-Петербург,villa,2000,22000,0,"[""washer""]",2025-02-19,2025-03-11,2,410,1,4
249,Краснодар,room,0,10000,2,"[""ac"", ""balcony"", ""kitchen"", ""washer""]",2025-04-28,2025-05-10,1,429,0,0
92,Екатеринбург,room,2000,4000,3,"[""gym"", ""tv"", ""balcony"", ""washer""]",2024-04-22,2024-05-17,6,390,0,0
133,Санкт-Петербург,villa,1000,21000,3,[],2024-04-28,2024-05-08,5,286,1,0
29,Новосибирск,villa,0,2000,4,"[""ac"", ""pets"", ""washer""]",2024-02-13,2024-03-02,2,206,0,0
281,Краснодар,apartment,0,10000,2,"[""gym"", ""parking"", ""pets"", ""kitchen"", ""ac""]",2024-05-20,2024-06-09,3,393,0,0
208,Нижний Новгород,apartment,5000,7000,2,[],2024-03-07,2024-03-18,1,117,0,0
263,Краснодар,house,3000,13000,4,"[""wifi"", ""gym"", ""kitchen""]",2024-09-17,2024-09-20,4,372,0,0
259,Санкт-Петербург,apartment,1000,3000,3,"[""tv"", ""parking"", ""washer""]",2025-10-31,2025-11-01,1,220,0,0
136,Сочи,room,2000,22000,1,"[""pool"", ""washer"", ""balcony"", ""pets"", ""ac""]",2024-04-17,2024-05-09,1,161,0,0
236,Санкт-Петербург,apartment,0,2000,3,"[""wifi"", ""parking"", ""washer""]",2024-12-22,2025-01-16,1,364,1,1
230,Нижний Новгород,villa,2000,7000,4,"[""ac"", ""pets""]",2025-04-12,2025-04-26,1,272,0,0
248,Нижний Новгород,apartment,3000,23000,3,"[""parking""]",2025-09-10,2025-10-04,2,409,1,2
154,Санкт-Петербург,apartment,1000,3000,4,"[""parking""]",2025-01-06,2025-01-12,4,488,0,0
187,Нижний Новгород,villa,1000,6000,3,"[""gym"", ""wifi"", ""parking""]",2024-06-23,2024-07-15,1,177,0,0
138,Екатеринбург,room,3000,5000,0,"[""kitchen""]",2024-12-16,2025-01-10,4,409,0,0
273,Сочи,room,0,2000,4,"[""wifi"", ""kitchen"", ""ac"", ""pool""]",2025-11-04,2025-11-06,1,436,0,0
87,Москва,room,1000,21000,0,"[""ac""]",2024-12-11,2024-12-31,3,454,1,0
64,Краснодар,room,3000,5000,3,"[""balcony"", ""kitchen"", ""pets"", ""washer"", ""tv""]",2025-07-08,2025-08-05,4,473,1,0
28,Казань,apartment,1000,21000,4,"[""pool"", ""kitchen"", ""wifi""]",2025-09-25,2025-09-30,2,168,1,0
282,Москва,room,5000,15000,0,"[""washer"", ""tv"", ""pets"", ""balcony""]",2024-07-28,2024-08-24,6,442,0,0
50,Сочи,apartment,0,2000,0,"[""wifi"", ""balcony"", ""tv"", ""kitchen"", ""gym""]",2024-10-26,2024-11-12,3,492,1,0
289,Сочи,apartment,0,10000,3,[],2024-08-18,2024-09-10,3,429,0,0
213,Москва,villa,5000,25000,0,"[""gym"", ""pool"", ""washer""]",2025-01-16,2025-02-05,1,146,0,0
27,Новосибирск,villa,1000,3000,2,"[""wifi"", ""kitchen"", ""washer""]",2025-11-01,2025-11-18,5,13,0,0
234,Краснодар,apartment,2000,4000,1,[],2025-12-03,2025-12-28,1,165,1,1
280,Новосибирск,room,2000,12000,3,"[""tv""]",2025-06-04,2025-06-29,1,278,0,0
249,Екатеринбург,apartment,3000,8000,4,"[""tv""]",2024-11-29,2024-12-25,1,228,0,0
162,Сочи,house,0,10000,1,"[""ac"", ""parking"", ""pets"", ""balcony""]",2025-01-13,2025-02-11,1,60,0,0
81,Екатеринбург,room,0,2000,3,"[""tv"", ""washer"", ""ac"", ""wifi""]",2025-01-05,2025-01-09,2,444,0,0
62,Екатеринбург,apartment,5000,7000,2,"[""parking"", ""gym"", ""pets"", ""washer"", ""wifi""]",2025-12-31,2026-01-30,1,253,0,0
22,Екатеринбург,apartment,0,10000,3,"[""pets"", ""pool"", ""tv"", ""balcony""]",2024-06-06,2024-06-22,4,359,0,0
196,Екатеринбург,room,1000,21000,4,"[""wifi""]",2025-08-03,2025-09-02,2,346,0,0
105,Москва,room,0,10000,3,"[""balcony""]",2024-02-16,2024-03-02,1,77,0,0
64,Сочи,room,1000,11000,4,[],2024-05-20,2024-06-10,3,275,1,0
114,Краснодар,room,5000,15000,1,"[""gym"", ""pool"", ""balcony""]",2024-12-24,2025-01-15,6,100,0,0
157,Новосибирск,villa,2000,12000,3,"[""parking"", ""ac"", ""wifi"", ""balcony""]",2025-07-10,2025-07-29,3,56,1,0
120,Санкт-Петербург,villa,3000,23000,3,"[""pool""]",2025-11-20,2025-12-15,1,66,0,0
144,Казань,house,1000,6000,4,"[""pool"", ""parking"", ""balcony"", ""wifi""]",2024-05-28,2024-06-08,1,313,1,4
9,Екатеринбург,apartment,0,10000,1,"[""balcony"", ""pets"", ""tv"", ""gym""]",2024-11-06,2024-11-21,1,416,0,0
79,Краснодар,apartment,1000,21000,2,"[""tv"", ""balcony"", ""pets""]",2024-07-26,2024-08-09,5,15,0,0
249,Сочи,villa,0,5000,1,"[""wifi""]",2025-07-31,2025-08-15,1,48,0,0
298,Казань,apartment,3000,23000,0,"[""washer"", ""ac"", ""parking"", ""gym"", ""tv""]",2025-02-09,2025-02-14,1,2,0,0
212,Сочи,room,3000,8000,4,"[""parking"", ""balcony"", ""tv"", ""wifi"", ""washer""]",2025-01-22,2025-02-16,4,438,1,5
33,Казань,room,5000,7000,2,"[""kitchen"", ""ac"", ""pets"", ""gym"", ""tv""]",2024-09-29,2024-10-12,3,258,1,1
231,Казань,house,2000,4000,4,"[""washer"", ""pets"", ""wifi"", ""parking""]",2024-05-06,2024-05-08,5,32,0,0
136,Москва,villa,5000,15000,2,"[""tv"", ""washer""]",2025-07-18,2025-08-06,1,484,1,5
127,Сочи,apartment,3000,13000,4,"[""washer"", ""kitchen"", ""balcony""]",2024-03-02,2024-03-08,1,111,0,0
259,Москва,room,3000,23000,2,[],2024-11-23,2024-12-23,6,311,1,3
114,Москва,villa,3000,5000,1,"[""tv"", ""kitchen"", ""ac""]",2025-12-23,2026-01-22,2,225,0,0
215,Нижний Новгород,apartment,2000,4000,2,"[""washer"", ""tv""]",2025-10-13,2025-10-17,2,324,1,0
40,Екатеринбург,house,0,20000,2,"[""kitchen"", ""gym"", ""washer""]",2025-08-31,2025-09-20,3,495,1,0
57,Нижний Новгород,villa,1000,21000,1,"[""wifi"", ""ac"", ""washer"", ""pool"", ""balcony""]",2024-05-18,2024-05-20,5,159,1,4
267,Екатеринбург,room,2000,4000,0,"[""washer"", ""pets""]",2024-10-28,2024-11-11,4,72,0,0
249,Новосибирск,room,2000,7000,2,"[""gym"", ""kitchen""]",2024-09-26,2024-10-07,5,404,0,0
233,Казань,villa,1000,3000,3,"[""kitchen""]",2025-03-06,2025-03-22,5,139,0,0
13,Санкт-Петербург,apartment,2000,4000,1,"[""kitchen"", ""washer"", ""pool"", ""gym""]",2025-02-20,2025-03-14,5,270,0,0
122,Казань,house,5000,25000,1,"[""ac""]",2025-10-24,2025-11-22,3,217,0,0
216,Казань,villa,3000,23000,0,[],2024-08-20,2024-09-01,4,191,0,0
284,Москва,villa,2000,7000,3,"[""parking"", ""gym"", ""kitchen"", ""pool"", ""pets""]",2025-05-07,2025-05-15,6,188,0,0
205,Москва,apartment,0,5000,3,"[""gym"", ""balcony"", ""wifi""]",2025-08-22,2025-09-17,4,39,0,0
19,Санкт-Петербург,apartment,0,2000,3,"[""ac"", ""pets"", ""gym""]",2024-12-13,2024-12-23,6,128,0,0
50,Нижний Новгород,villa,2000,22000,1,"[""washer"", ""gym"", ""kitchen"", ""balcony"", ""wifi""]",2025-10-24,2025-11-04,2,421,1,0
282,Нижний Новгород,house,0,20000,1,"[""parking""]",2025-02-25,2025-03-10,3,421,1,0
55,Москва,room,0,20000,0,[],2025-05-21,2025-05-24,2,343,1,0
76,Новосибирск,apartment,0,20000,2,"[""kitchen""]",2025-04-14,2025-04-28,3,126,0,0
295,Екатеринбург,room,2000,7000,3,"[""ac"", ""wifi"", ""pets"", ""parking"", ""kitchen""]",2025-05-26,2025-06-24,4,345,1,0
211,Москва,house,5000,15000,4,"[""pool"", ""tv""]",2025-07-04,2025-07-28,4,176,0,0
288,Нижний Новгород,apartment,5000,10000,0,"[""parking"", ""ac""]",2024-11-26,2024-12-02,5,378,1,2
26,Санкт-Петербург,room,2000,7000,0,"[""pool"", ""kitchen"", ""washer"", ""pets"", ""ac""]",2024-10-12,2024-10-22,6,397,0,0
117,Казань,villa,2000,12000,3,"[""balcony"", ""washer"", ""gym"", ""ac""]",2024-02-25,2024-03-06,4,483,0,0
135,Краснодар,apartment,5000,25000,1,"[""tv"", ""pool"", ""gym"", ""wifi"", ""washer""]",2024-01-11,2024-01-25,4,322,1,1
12,Москва,villa,5000,25000,4,"[""gym"", ""kitchen""]",2025-09-20,2025-10-07,2,297,0,0
34,Краснодар,apartment,1000,3000,1,"[""kitchen"", ""balcony"", ""ac"", ""gym""]",2024-12-23,2025-01-12,4,497,1,2
146,Санкт-Петербург,apartment,2000,12000,3,"[""pets"", ""parking"", ""ac"", ""balcony""]",2025-06-25,2025-07-19,3,118,0,0
180,Краснодар,apartment,0,5000,1,"[""pool"", ""gym""]",2024-10-08,2024-10-10,6,446,0,0
14,Москва,room,1000,3000,1,"[""ac"", ""gym"", ""pool"", ""kitchen""]",2025-04-05,2025-04-23,6,402,0,0
138,Новосибирск,villa,0,20000,1,"[""parking"", ""kitchen"", ""tv"", ""wifi"", ""ac""]",2024-04-13,2024-05-09,1,94,0,0
78,Санкт-Петербург,villa,0,10000,2,"[""washer"", ""tv""]",2025-06-01,2025-06-20,2,393,0,0
234,Москва,room,0,10000,0,"[""wifi"", ""ac"", ""pets""]",2025-10-15,2025-10-28,2,198,0,0
95,Нижний Новгород,room,1000,11000,1,"[""balcony""]",2024-12-08,2024-12-23,2,2,1,5
27,Екатеринбург,room,0,20000,4,"[""pool"", ""washer"", ""tv"", ""pets""]",2025-11-10,2025-11-21,2,359,1,0
223,Сочи,room,5000,7000,4,"[""ac"", ""gym""]",2024-10-01,2024-10-05,6,413,0,0
115,Новосибирск,room,5000,10000,4,"[""balcony""]",2024-05-30,2024-06-23,5,10,0,0
181,Санкт-Петербург,apartment,5000,15000,1,"[""gym"", ""washer"", ""tv""]",2024-04-11,2024-04-23,6,170,1,0
105,Санкт-Петербург,room,5000,10000,0,"[""pool"", ""gym"", ""washer"", ""kitchen"", ""pets""]",2024-03-06,2024-03-26,4,384,0,0
238,Краснодар,apartment,0,5000,0,[],2024-01-21,2024-02-16,1,88,0,0
218,Екатеринбург,villa,5000,15000,4,"[""washer"", ""wifi"", ""tv"", ""kitchen"", ""pets""]",2025-10-13,2025-10-18,3,117,0,0
28,Краснодар,house,0,2000,2,"[""washer""]",2025-01-27,2025-02-16,2,88,1,5
86,Нижний Новгород,apartment,3000,8000,1,"[""tv"", ""washer"", ""ac""]",2024-07-18,2024-07-21,1,383,1,0
134,Сочи,villa,3000,8000,0,"[""ac"", ""washer"", ""pool""]",2024-04-09,2024-04-19,6,154,0,0
138,Санкт-Петербург,villa,5000,25000,2,"[""pets"", ""balcony""]",2024-06-29,2024-07-20,3,343,0,0
